"ID" "Maternal_Parent" "Data_Set" "Delta_CT" "Delta_CT_OG" "Fes_to_Epi_Ratio" "Standard" "Alkaloid_Plate" "ng.g" "Extraction_Date" "Extractor" "Harvest_Date"
"307-1-10" "307" "481-560" -6.444 -3.48 0.725389925850166 "First_combo" NA NA "05/09/23" "Holly" "2/21/2023"
"307-1-11" "307" "481-560" -7.307 -4.51666666666667 0.693922003937503 "First_combo" "2" 10874.605 "05/09/23" "Holly" "2/21/2023"
"307-1-12" "307" "481-560" -6.491 -3.66333333333333 0.716302447552448 "First_combo" "2" 12120.646 "05/09/23" "Holly" "2/21/2023"
"307-1-14" "307" "481-560" -6.063 -3.13 0.733693503755436 "First_combo" "2" 17115.546 "05/09/23" "Holly" "2/21/2023"
"307-1-2" "307" "481-560" -4.673 -1.49 0.787300864815658 "First_combo" "1" 12672.174 "05/09/23" "Holly" "2/21/2023"
"307-1-20" "307" "481-560" -6.526 -3.66333333333333 0.717415778990214 "First_combo" "2" 6036.013 "05/09/23" "Holly" "2/21/2023"
"307-1-21" "307" "481-560" -6.714 -3.82333333333333 0.714297872340426 "First_combo" "3" 12357.511 "05/09/23" "Holly" "2/21/2023"
"307-1-22" "307" NA NA NA NA NA "3" 15932.07 NA NA "2/21/2023"
"307-1-24" "307" "481-560" -6.747 -3.62333333333333 0.7264766692342 "First_combo" NA NA "05/09/23" "Holly" "2/21/2023"
"307-1-26" "307" "481-560" -6.75 -3.99 0.705612979196651 "First_combo" "3" 9190.013 "05/09/23" "Holly" "2/21/2023"
"307-1-29" "307" "481-560" -6.593 -3.88 0.706677937447168 "First_combo" "3" 9951.145 "05/09/23" "Holly" "2/20/2023"
"307-1-3" "307" "481-560" -5.772 -2.85666666666667 0.740805604203152 "First_combo" "1" 16033.827 "05/09/23" "Holly" "2/20/2023"
"307-1-31" "307" NA NA NA NA NA "4" 9341.691 NA NA "2/20/2023"
"307-1-32" "307" "481-560" -7.125 -4.20333333333333 0.706088606550615 "First_combo" "4" 6703.174 "05/09/23" "Holly" "2/20/2023"
"307-1-37" "307" "481-560" -6.686 -3.67 0.722169125285685 "First_combo" "4" 11791.929 "05/09/23" "Holly" "2/20/2023"
"307-1-39" "307" "481-560" -6.803 -3.90333333333333 0.712674747645394 "First_combo" "4" 8222.57 "05/09/23" "Holly" "2/20/2023"
"307-1-4" "307" "481-560" -6.641 -3.82 0.712087054539149 "First_combo" "1" 12191.681 "05/09/23" "Holly" "2/20/2023"
"307-1-40" "307" "481-560" -6.69 -3.84 0.712554782160351 "First_combo" "5" 12492.644 "05/09/23" "Darrian" "2/20/2023"
"307-1-41" "307" "481-560" -6.149 -3.29 0.72713556689594 "First_combo" "5" 17459.778 "05/09/23" "Darrian" "2/20/2023"
"307-1-43" "307" NA NA NA NA NA "5" 13792.478 NA NA "2/20/2023"
"307-1-44" "307" "481-560" -6.545 -3.76666666666667 0.711940495576779 "First_combo" "5" 16772.171 "05/09/23" "Darrian" "2/20/2023"
"307-1-46" "307" NA NA NA NA NA "6" 26257.656 "05/09/23" "Darrian" "2/20/2023"
"307-1-48" "307" "481-560" -6.318 -3.39 0.726635514018692 "First_combo" "6" 19358.282 "05/09/23" "Darrian" "2/16/2023"
"307-1-7" "307" NA NA NA NA NA "1" 3076.939 "05/09/23" "Darrian" "2/16/2023"
"307-2-11" "307" "481-560" -6.58 -3.67666666666667 0.718394248052726 "First_combo" "7" 26778.488 "05/09/23" "Darrian" "2/16/2023"
"307-2-16" "307" "481-560" -7.185 -4.45666666666666 0.692974959405179 "First_combo" "7" 16675 "05/09/23" "Darrian" "2/16/2023"
"307-2-17" "307" "481-560" -7.141 -4.34333333333333 0.698322842296481 "First_combo" "7" 13379.352 "05/09/23" "Darrian" "2/16/2023"
"307-2-18" "307" NA NA NA NA NA "8" 11716.422 NA NA "2/16/2023"
"307-2-19" "307" "481-560" -6.732 -3.99666666666667 0.704503555438504 "First_combo" "8" 16726.716 "05/09/23" "Darrian" "2/16/2023"
"307-2-24" "307" NA NA NA NA NA "8" 28348.876 NA NA "2/16/2023"
"307-2-27" "307" "481-560" -6.694 -3.81666666666667 0.714066037332878 "First_combo" NA NA "05/09/23" "Darrian" "2/16/2023"
"307-2-32" "307" "481-560" -5.772 -2.80666666666666 0.743546452214866 "First_combo" "8" 31338.757 "05/09/23" "Darrian" "2/9/2023"
"307-2-35" "307" "481-560" -6.152 -3.23666666666666 0.730329198264148 "First_combo" "9" 33692.236 "05/09/23" "Darrian" "2/9/2023"
"307-2-36" "307" "481-560" -6.05 -3.17666666666667 0.730692187847763 "First_combo" "9" 21317.811 "05/09/23" "Darrian" "2/9/2023"
"307-2-37" "307" "481-560" -6.128 -3.31666666666667 0.724930424634168 "First_combo" "9" 37769.874 "05/09/23" "Darrian" "2/9/2023"
"307-2-39" "307" "481-560" -6.712 -3.73333333333333 0.719409723673759 "First_combo" "9" 28008.692 "05/09/23" "Darrian" "2/9/2023"
"307-2-40" "307" "481-560" -6.271 -3.29666666666667 0.730488224170535 "First_combo" "10" 12561.669 "05/09/23" "Darrian" "2/9/2023"
"307-2-41" "307" "481-560" -5.686 -2.69666666666667 0.747266423682105 "First_combo" "10" 19751.609 "05/09/23" "Darrian" "2/9/2023"
"307-2-43" "307" "481-560" -7.006 -4.17666666666667 0.703525030680039 "First_combo" "10" 18488.989 "05/09/23" "Darrian" "2/9/2023"
"307-2-45" "307" "481-560" -5.839 -2.89 0.740753896017404 "First_combo" "10" 18616.432 "05/09/23" "Darrian" "2/9/2023"
"307-2-46" "307" "561-640" -6.818 -4.16666666666667 0.696586711761826 "First_combo" "11" 9666.929 "05/09/23" "Holly" "2/9/2023"
"307-2-47" "307" "561-640" -6.326 -3.49333333333334 0.718218262806236 "First_combo" "11" 11965.274 "05/09/23" "Holly" "2/9/2023"
"307-2-48" "307" "561-640" -6.344 -3.62666666666667 0.711400236557183 "First_combo" "11" 22282.716 "05/09/23" "Holly" "2/24/2023"
"307-2-6" "307" "561-640" -6.632 -3.95 0.702587559980268 "First_combo" "6" 22609.818 "05/09/23" "Holly" "2/9/2023"
"307-2-8" "307" "561-640" -6.716 -4.25333333333333 0.687627906976744 "First_combo" "6" 24572.465 "05/09/23" "Holly" "2/15/2023"
"307-2-9" "307" "561-640" -6.512 -3.95333333333333 0.698183166481275 "First_combo" "7" 14763.328 "05/09/23" "Holly" "2/15/2023"
"307-3-11" "307" NA NA NA NA NA "12" 10802.203 NA NA "2/15/2023"
"307-3-14" "307" "561-640" -7.293 -4.73666666666666 0.680649822656216 "First_combo" "12" 20339.489 "05/09/23" "Holly" "2/15/2023"
"307-3-15" "307" "561-640" -6.665 -4.01 0.700287795665078 "First_combo" "13" 13878.226 "05/09/23" "Holly" "2/15/2023"
"307-3-2" "307" "561-640" -6.709 -4.13666666666667 0.694476069037752 "First_combo" "11" 13153.879 "05/09/23" "Holly" "2/15/2023"
"307-3-21" "307" "561-640" -7.357 -4.86 0.675774536159711 "First_combo" "13" 10752.944 "05/09/23" "Holly" "2/15/2023"
"307-3-22" "307" "561-640" -6.138 -3.42 0.716463414634146 "First_combo" "13" 14382.945 "05/09/23" "Holly" "2/15/2023"
"307-3-24" "307" "561-640" -7.047 -4.44333333333333 0.688764243441392 "First_combo" "13" 11054.509 "05/09/23" "Holly" "2/15/2023"
"307-3-25" "307" "561-640" -6.55 -3.99666666666667 0.696983715766099 "First_combo" "14" 14768.988 "05/09/23" "Holly" "2/15/2023"
"307-3-29" "307" "561-640" -7.237 -4.65333333333333 0.683503892241756 "First_combo" "14" 19300.686 "05/09/23" "Holly" "2/15/2023"
"307-3-31" "307" "561-640" -7.03 -4.45333333333333 0.687513890740988 "First_combo" "14" 16023.883 "05/09/23" "Holly" "2/15/2023"
"307-3-32" "307" "561-640" -5.778 -2.97 0.730604252144722 "First_combo" "14" 10930.872 "05/09/23" "Holly" "2/23/2023"
"307-3-36" "307" NA NA NA NA NA "14" 7315.812 "05/09/23" "Holly" "2/23/2023"
"307-3-37" "307" "561-640" -5.454 -2.43333333333333 0.750171774082726 "First_combo" "15" 26213.354 "05/09/23" "Holly" "2/23/2023"
"307-3-38" "307" "561-640" -5.851 -2.94333333333334 0.733972901700464 "First_combo" "15" 12461.233 "05/09/23" "Holly" "2/23/2023"
"307-3-41" "307" "561-640" -6.364 -3.54333333333333 0.7166392092257 "First_combo" "15" 10796.091 "05/09/23" "Holly" "2/23/2023"
"307-3-43" "307" "561-640" -7.25 -4.73666666666666 0.67897626638328 "First_combo" "15" 4274.162 "05/09/23" "Darrian" "2/23/2023"
"307-3-49" "307" "561-640" -6.742 -4.04666666666667 0.700847495230066 "First_combo" "15" 6802.457 "05/09/23" "Darrian" "2/23/2023"
"307-3-7" "307" "561-640" -5.987 -3.19666666666667 0.724253868828298 "First_combo" "12" 14074.095 "05/09/23" "Darrian" "2/23/2023"
"307-3-9" "307" "561-640" -6.431 -3.68333333333333 0.711070177015006 "First_combo" "12" 10658.187 "05/09/23" "Darrian" "2/23/2023"
"307-4-1" "307" "561-640" -6.949 -4.34666666666667 0.690867031451577 "First_combo" "16" 10524.612 "05/09/23" "Darrian" "2/23/2023"
"307-4-10" "307" "561-640" -5.802 -2.92333333333333 0.733743288513607 "First_combo" "17" 22621.872 "05/09/23" "Darrian" "2/23/2023"
"307-4-11" "307" "561-640" -6.46 -3.69 0.711581391195642 "First_combo" NA NA "05/09/23" "Darrian" "2/23/2023"
"307-4-12" "307" "561-640" -7.005 -4.23 0.699446518213412 "First_combo" "17" 8779.645 "05/09/23" "Darrian" "2/8/2023"
"307-4-15" "307" "561-640" -7.012 -4.28333333333333 0.696765265524996 "First_combo" "17" 7800.796 "05/09/23" "Darrian" "2/8/2023"
"307-4-17" "307" "561-640" -7.169 -4.45666666666667 0.692344004806454 "First_combo" "17" 7210.696 "05/09/23" "Darrian" "2/8/2023"
"307-4-19" "307" "561-640" -6.144 -3.40333333333333 0.717556199144946 "First_combo" "17" 18198.715 "05/09/23" "Darrian" "2/8/2023"
"307-4-2" "307" "561-640" -6.431 -3.62333333333333 0.714355512125788 "First_combo" "16" 15678.227 "05/09/23" "Darrian" "2/8/2023"
"307-4-20" "307" "561-640" -5.585 -2.39666666666667 0.75465647513618 "First_combo" "18" 12094.074 "05/09/23" "Darrian" "2/8/2023"
"307-4-21" "307" "561-640" -6.723 -3.98333333333333 0.703793452879235 "First_combo" "18" 8067.878 "05/09/23" "Darrian" "2/8/2023"
"307-4-22" "307" "561-640" -6.056 -3.24 0.723924142961342 "First_combo" "18" 11660.4 "05/09/23" "Darrian" "2/8/2023"
"307-4-23" "307" "561-640" -7.479 -4.58333333333333 0.695950890316286 "First_combo" "18" 6513.228 "05/09/23" "Darrian" "2/8/2023"
"307-4-27" "307" "561-640" -7.472 -4.59333333333333 0.695182148247868 "First_combo" "18" 6659.713 "05/09/23" "Darrian" "2/8/2023"
"307-4-28" "307" "1281-1325-R" -14.952 -2.48333333333333 0.496785918621479 "Second_combo" "18" 4893.945 "05/09/23" "Darrian" "2/8/2023"
"307-4-31" "307" NA NA NA NA NA "19" 8778.093 "05/09/23" "Darrian" "2/8/2023"
"307-4-32" "307" NA NA NA NA NA "19" 8490.617 NA NA "2/8/2023"
"307-4-33" "307" "561-640" -6.627 -4.05666666666666 0.69620427248556 "First_combo" "19" 12369.025 "05/09/23" "Darrian" "2/24/2023"
"307-4-34" "307" "561-640" -6.548 -3.77666666666667 0.709610182269724 "First_combo" "19" 5889.289 "05/09/23" "Holly" "2/24/2023"
"307-4-35" "307" "561-640" -7.568 -4.92333333333334 0.680202831185295 "First_combo" "19" 6154.319 "05/09/23" "Holly" "2/24/2023"
"307-4-4" "307" "561-640" -6.48 -3.72 0.710533369069954 "First_combo" "16" 12700.387 "05/09/23" "Holly" "2/24/2023"
"307-4-40" "307" "561-640" -6.674 -3.99 0.7017606577889 "First_combo" "19" 11302.127 "05/09/23" "Holly" "2/24/2023"
"307-4-42" "307" "561-640" -6.731 -4.13333333333333 0.695443645083933 "First_combo" NA NA "05/09/23" "Holly" "2/24/2023"
"307-4-43" "307" "561-640" -6.488 -3.71 0.711375061168201 "First_combo" "19" 12236.802 "05/09/23" "Holly" "2/24/2023"
"307-4-44" "307" "561-640" -6.656 -3.89333333333333 0.706629055007052 "First_combo" "19" 12105.313 "05/09/23" "Holly" "2/24/2023"
"307-4-46" "307" NA NA NA NA NA "20" 8783.824 NA NA "2/24/2023"
"307-4-48" "307" "561-640" -6.252 -3.56666666666667 0.711823000691403 "First_combo" "20" 8635.091 "05/09/23" "Holly" "2/24/2023"
"307-4-5" "307" "561-640" -7.971 -5.41666666666667 0.666973052015876 "First_combo" "16" 6072.426 "05/09/23" "Holly" "2/24/2023"
"307-4-7" "307" "561-640" -7.443 -4.84 0.680379610941727 "First_combo" NA NA "05/09/23" "Holly" "2/24/2023"
"307-4-8" "307" "561-640" -6.376 -3.60333333333334 0.713695554557701 "First_combo" "16" 4733.863 "05/09/23" "Holly" "2/24/2023"
"307-5-1" "307" "561-640" -6.53 -3.76333333333333 0.709803573015732 "First_combo" "20" 7923.024 "05/09/23" "Holly" "2/24/2023"
"307-5-11" "307" "561-640" -7.009 -4.37333333333333 0.691437376183139 "First_combo" "20" 11713.327 "05/09/23" "Holly" "2/24/2023"
"307-5-13" "307" "561-640" -6.496 -3.74666666666667 0.709598104519648 "First_combo" "20" 10032.647 "05/09/23" "Holly" "2/15/2023"
"307-5-14" "307" NA NA NA NA NA "20" 11464.532 NA NA "2/15/2023"
"307-5-15" "307" "561-640" -6.403 -3.69666666666667 0.709337691225203 "First_combo" "20" 11543.614 "05/09/23" "Holly" "2/15/2023"
"307-5-16" "307" "561-640" -6.654 -3.95 0.703343736067766 "First_combo" "20" 7118.291 "05/09/23" "Holly" "2/15/2023"
"307-5-18" "307" "561-640" -7.329 -4.71 0.683658494475138 "First_combo" NA NA "05/09/23" "Holly" "2/15/2023"
"307-5-19" "307" "561-640" -7.023 -4.46333333333333 0.686683024760205 "First_combo" "20" 15066.239 "05/09/23" "Holly" "2/15/2023"
"307-5-2" "307" "561-640" -7.159 -4.60666666666667 0.683286144045302 "First_combo" "20" 7962.19 "05/09/23" "Holly" "2/24/2023"
"307-5-21" "307" "561-640" -7.294 -4.68333333333334 0.683900325027086 "First_combo" "21" 9719 "05/09/23" "Holly" "2/15/2023"
"307-5-22" "307" "561-640" -6.382 -3.63666666666667 0.712068576584706 "First_combo" "21" 13660 "05/09/23" "Darrian" "2/15/2023"
"307-5-27" "307" "561-640" -6.579 -3.73666666666667 0.712782677027853 "First_combo" "21" 19891 "05/09/23" "Darrian" "2/15/2023"
"307-5-28" "307" "561-640" -7.017 -4.30333333333333 0.695786005375878 "First_combo" "21" 21339 "05/09/23" "Darrian" "2/15/2023"
"307-5-31" "307" "561-640" -6.813 -4.13 0.698593169350557 "First_combo" "21" 22049 "05/09/23" "Darrian" "2/15/2023"
"307-5-37" "307" "561-640" -6.122 -3.38666666666667 0.717854180108766 "First_combo" NA NA "05/09/23" "Darrian" "2/15/2023"
"307-5-38" "307" "561-640" -7.371 -4.80666666666666 0.679549604382228 "First_combo" "21" 9775 "05/09/23" "Darrian" "2/23/2023"
"307-5-39" "307" "561-640" -6.014 -3.25666666666667 0.721818770525926 "First_combo" "21" 18101 "05/09/23" "Darrian" "2/23/2023"
"307-5-40" "307" "561-640" -7.307 -4.70666666666667 0.683020996009023 "First_combo" "21" 10762 "05/09/23" "Darrian" "2/23/2023"
"307-5-42" "307" "561-640" -6.348 -3.58333333333333 0.713912298886836 "First_combo" "21" 11121 "05/09/23" "Darrian" "2/23/2023"
"307-5-43" "307" "561-640" -6.669 -3.85666666666667 0.709006021467842 "First_combo" "21" 8319 "05/09/23" "Darrian" "2/23/2023"
"307-5-44" "307" "561-640" -6.641 -3.95666666666667 0.702530795072788 "First_combo" NA NA "05/09/23" "Darrian" "2/23/2023"
"307-5-47" "307" "561-640" -7.178 -4.51666666666667 0.68927752045366 "First_combo" "21" 19131 "05/09/23" "Darrian" "2/23/2023"
"307-5-48" "307" "561-640" -6.571 -3.75333333333333 0.711633826304472 "First_combo" "21" 16325 "05/09/23" "Darrian" "2/23/2023"
"307-5-8" "307" "561-640" -6.724 -4.05333333333333 0.699834828802286 "First_combo" "20" 9651.532 "05/09/23" "Darrian" "2/24/2023"
"308" "308" "315x320" -6.304 -3.03333333333333 0.691675633375721 "Pre_combo" "23" 17753.696 "03/16/23" "Darrian" "2/27/2023"
"308-1-1" "308" "561-640" -6.249 -3.49666666666667 0.715618458177847 "First_combo" "1" 9383.151 "05/09/23" "Darrian" "2/23/2023"
"308-1-11" "308" "561-640" -7.179 -4.37333333333333 0.6973822872318 "First_combo" "2" 10786.556 "05/09/23" "Darrian" "2/23/2023"
"308-1-12" "308" "561-640" -7.195 -4.49333333333334 0.691294460891578 "First_combo" "2" 13537.397 "05/09/23" "Darrian" "2/23/2023"
"308-1-14" "308" "561-640" -6.699 -3.90333333333333 0.707403363179734 "First_combo" "3" 29302.062 "05/09/23" "Darrian" "2/7/2023"
"308-1-2" "308" "561-640" -5.531 -2.5 0.748590909090909 "First_combo" "1" 10112.59 "05/09/23" "Darrian" "2/7/2023"
"308-1-23" "308" "561-640" -6.463 -3.74 0.708873873873874 "First_combo" NA NA "05/09/23" "Darrian" "2/7/2023"
"308-1-29" "308" "641-720" -15.847 -3.7 0.47854557420204 "First_combo" "3" 13273.617 "05/10/23" "Holly" "2/7/2023"
"308-1-30" "308" "641-720" -15.165 -2.96666666666667 0.493757511016157 "First_combo" "3" 7803.768 "05/10/23" "Holly" "2/7/2023"
"308-1-33" "308" "641-720" -15.946 -3.35333333333333 0.487974825803551 "First_combo" "3" 12845.591 "05/10/23" "Holly" "2/7/2023"
"308-1-36" "308" "641-720" -16.064 -3.86666666666667 0.47554684949396 "First_combo" "4" 14600.978 "05/10/23" "Holly" "2/7/2023"
"308-1-39" "308" "641-720" -16.322 -4.04 0.472667355905919 "First_combo" "4" 14538.891 "05/10/23" "Holly" "2/7/2023"
"308-1-4" "308" "641-720" -15.167 -3.05333333333333 0.49153508330819 "First_combo" "1" 18648.925 "05/10/23" "Holly" "2/7/2023"
"308-1-40" "308" "641-720" -15.14 -2.98333333333333 0.493187828473873 "First_combo" "4" 15979.929 "05/10/23" "Holly" "2/7/2023"
"308-1-41" "308" "641-720" -17.81 -5.22666666666667 0.452505379649554 "First_combo" "4" 7997.234 "05/10/23" "Holly" "2/7/2023"
"308-1-44" "308" "641-720" -14.958 -3.18333333333334 0.486966662093566 "First_combo" NA NA "05/10/23" "Holly" "2/7/2023"
"308-1-45" "308" "641-720" -16.327 -4.26666666666667 0.466751584035535 "First_combo" "5" 14718.982 "05/10/23" "Holly" "2/27/2023"
"308-1-47" "308" "641-720" -15.17 -3.24666666666667 0.486493805429558 "First_combo" "5" 20142.684 "05/10/23" "Holly" "2/27/2023"
"308-1-48" "308" "641-720" -15.176 -3.21333333333333 0.487401202458961 "First_combo" "5" 18004.081 "05/10/23" "Holly" "2/27/2023"
"308-1-6" "308" "641-720" -15.992 -3.87 0.475018055281991 "First_combo" "1" 9058.265 "05/10/23" "Holly" "2/27/2023"
"308-1-7" "308" "641-720" -15.647 -3.54 0.481526889558965 "First_combo" "2" 15521.685 "05/10/23" "Holly" "2/27/2023"
"308-1-9" "308" "641-720" -16.835 -4.74666666666667 0.457705192629816 "First_combo" "2" 10122.743 "05/10/23" "Holly" "2/27/2023"
"308-2-13" "308" "641-720" -16.952 -4.46 0.465994644825957 "First_combo" "6" 12942.812 "05/10/23" "Holly" "2/27/2023"
"308-2-14" "308" "641-720" -15.745 -3.79333333333333 0.475446428571429 "First_combo" "6" 17428.137 "05/10/23" "Holly" "2/27/2023"
"308-2-15" "308" "641-720" -15.002 -3.15 0.488108642986317 "First_combo" "6" 19328.566 "05/10/23" "Holly" "2/27/2023"
"308-2-16" "308" "641-720" -16.854 -4.88666666666667 0.454086094645807 "First_combo" "7" 12694.788 "05/10/23" "Holly" "2/27/2023"
"308-2-21" "308" "641-720" -15.626 -3.56 0.480863787375415 "First_combo" "7" 11048.853 "05/10/23" "Darrian" "2/27/2023"
"308-2-22" "308" "641-720" -15.569 -3.33666666666667 0.486358087822903 "First_combo" "7" 23863.194 "05/10/23" "Darrian" "2/27/2023"
"308-2-23" "308" "641-720" -17.058 -4.34333333333333 0.469639026210242 "First_combo" "7" 22539.405 "05/10/23" "Darrian" "2/8/2023"
"308-2-26" "308" "641-720" -15.935 -3.74666666666667 0.477849138213513 "First_combo" "8" 19136.61 "05/10/23" "Darrian" "2/8/2023"
"308-2-27" "308" "641-720" -16.265 -4.03 0.472549210364173 "First_combo" "8" 13969.225 "05/10/23" "Darrian" "2/8/2023"
"308-2-28" "308" "641-720" -16.524 -4.32666666666666 0.466554752066116 "First_combo" "8" 12903.986 "05/10/23" "Darrian" "2/8/2023"
"308-2-31" "308" "641-720" -15.361 -3.32666666666667 0.48544534887616 "First_combo" "8" 36445.724 "05/10/23" "Darrian" "2/8/2023"
"308-2-32" "308" "641-720" -15.775 -3.67333333333334 0.478805299501107 "First_combo" NA NA "05/10/23" "Darrian" "2/8/2023"
"308-2-36" "308" "641-720" -16.354 -4.24333333333333 0.467591236123319 "First_combo" "9" 12706.675 "05/10/23" "Darrian" "2/8/2023"
"308-2-40" "308" "641-720" -15.638 -3.79333333333333 0.474759009841131 "First_combo" "9" 16729.944 "05/10/23" "Darrian" "2/8/2023"
"308-2-5" "308" "641-720" -16.123 -3.99666666666667 0.472518484590722 "First_combo" NA NA "05/10/23" "Darrian" "2/8/2023"
"308-2-6" "308" "641-720" -15.94 -3.7 0.479119011829292 "First_combo" "5" 17203.23 "05/10/23" "Darrian" "2/8/2023"
"308-2-8" "308" "641-720" -15.732 -4.06666666666667 0.467974298275279 "First_combo" "6" 15047.604 "05/10/23" "Darrian" "2/8/2023"
"308-3-10" "308" "641-720" -15.432 -3.50666666666667 0.481120338926062 "First_combo" "10" 13775.796 "05/10/23" "Darrian" "2/8/2023"
"308-3-11" "308" "641-720" -16.819 -4.49333333333333 0.464260686755431 "First_combo" "10" 6418.621 "05/10/23" "Darrian" "2/8/2023"
"308-3-18" "308" "641-720" -16.538 -4.42 0.464182731248988 "First_combo" NA NA "05/10/23" "Darrian" "2/8/2023"
"308-3-25" "308" "641-720" -16.209 -4.13333333333333 0.469496628919291 "First_combo" NA NA "05/10/23" "Darrian" "2/8/2023"
"308-3-26" "308" "641-720" -15.653 -3.54333333333333 0.481465531520191 "First_combo" "10" 14467.038 "05/10/23" "Darrian" "2/8/2023"
"308-3-27" "308" "641-720" -16.18 -4.08666666666667 0.470515086065842 "First_combo" "10" 28619.956 "05/10/23" "Darrian" "2/8/2023"
"308-3-3" "308" "641-720" -17.217 -4.91666666666667 0.456070514643162 "First_combo" "9" 14620.613 "05/10/23" "Darrian" "2/14/2023"
"308-3-31" "308" "641-720" -16.553 -4.27333333333333 0.468142531246988 "First_combo" "11" 7542.059 "05/10/23" "Holly" "2/14/2023"
"308-3-35" "308" "641-720" -15.46 -3.33 0.485900505453578 "First_combo" "11" 12889.123 "05/10/23" "Holly" "2/14/2023"
"308-3-36" "308" "641-720" -16.394 -4.17666666666667 0.469587161899832 "First_combo" NA NA "05/10/23" "Holly" "2/14/2023"
"308-3-38" "308" "641-720" -18.458 -5.99666666666667 0.437804580896686 "First_combo" NA NA "05/10/23" "Holly" "2/14/2023"
"308-3-39" "308" "641-720" -16.081 -4.15666666666667 0.467992192410759 "First_combo" "11" 10037.532 "05/10/23" "Holly" "2/14/2023"
"308-3-49" "308" "641-720" -15.923 -3.73666666666667 0.478037107454271 "First_combo" NA NA "05/10/23" "Holly" "2/14/2023"
"308-3-9" "308" "641-720" -15.116 -2.93666666666667 0.494262103114858 "First_combo" "9" 22840.614 "05/10/23" "Holly" "2/14/2023"
"308-4-10" "308" "641-720" -15.518 -3.23333333333333 0.488715363579454 "First_combo" "12" 8209.288 "05/10/23" "Holly" "2/14/2023"
"308-4-11" "308" "641-720" -16.469 -4.53666666666667 0.46056338028169 "First_combo" "12" 13728.715 "05/10/23" "Holly" "2/14/2023"
"308-4-12" "308" "641-720" -16.364 -4.02333333333333 0.473352214212152 "First_combo" "13" 6076.475 "05/10/23" "Holly" "2/14/2023"
"308-4-13" "308" "641-720" -16.061 -4.07666666666666 0.46998646998647 "First_combo" "13" 8167.985 "05/10/23" "Holly" "2/23/2023"
